"scenario_id","method","x1","t_label","med_ratio","q25_ratio","q75_ratio","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm"
5,"sim100",1.5,"S25",0.94895330540697,0.894887810323709,1.01437986327593,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",1.5,"S10",0.958046444071007,0.919240814412345,1.03452559694391,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",0,"S90",1.01370855822407,0.983491508263361,1.03318793129866,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",0,"S75",0.996026540472511,0.973437347964042,1.02517341565452,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",0,"S50",1.00031793415385,0.980196028302242,1.0226339728961,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",0,"S25",0.968514718982103,0.950799767122623,1.00875141557306,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",0,"S10",0.966446126055064,0.932515227020217,0.996700694984135,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",1.5,"S90",1.002695020978,0.974100254191336,1.02973749131729,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",1.5,"S75",1.002695020978,0.974100254191336,1.02973749131729,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",1.5,"S50",0.990998470419811,0.960224127077498,1.01611491389577,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",1.5,"S25",0.97718178892391,0.949853784025164,0.993338091854609,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim500",1.5,"S10",0.983795222360766,0.953989738580446,1.0229398603256,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",0,"S90",1.014953899733,1.01258591387977,1.01714905988107,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",0,"S75",1.23603400307805,1.20475849862702,1.25247616617756,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",0,"S50",1.33322912034138,1.30472717009391,1.35102337908133,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",0,"S25",1.43559183137923,1.42122742359217,1.46473169915585,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",0,"S10",1.68648447174557,1.64576768320655,1.7249828878441,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",1.5,"S90",1.00498056237375,1.00108477659532,1.00683702000732,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",1.5,"S75",1.00498056237375,1.00108477659532,1.00683702000732,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",1.5,"S50",1.16524592314408,1.14655644249774,1.18259946126088,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",1.5,"S25",1.18177861290104,1.16737050490841,1.19708447755011,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"default",1.5,"S10",1.18177861290104,1.16737050490841,1.19708447755011,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",0,"S90",0.947323457751697,0.911013907343254,1.00447343640985,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",0,"S75",0.956387133830706,0.874214361642924,0.977899171643914,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",0,"S50",0.939147612144037,0.895679962759233,1.02304743493104,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",0,"S25",0.952175460266493,0.888572403384315,1.00176513812183,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",0,"S10",0.967119082243418,0.907754337795036,1.00712712325475,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",1.5,"S90",0.973479737525681,0.919740167821837,1.01113789021222,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",1.5,"S75",0.973479737525681,0.919740167821837,1.01113789021222,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",1.5,"S50",0.938372307849785,0.897317400264091,1.01313647831486,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",1.5,"S25",0.915308306094135,0.837041274537801,1.00446094089411,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
6,"sim100",1.5,"S10",0.915308306094135,0.837041274537801,1.00446094089411,"nonmonotone",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
