"scenario_id","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm","method","x1","t_label","n_reps","coverage","miss_below","miss_above","mean_width","med_width","bias","rmse","viol_01","cov_clip","true_surv","cov_lo","cov_hi"
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S90",25,0.92,0.04,0.04,0.252477027389968,0.25305000907006,0.0166529619996869,0.0716025644752222,0,0.92,0.713428917903967,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S75",25,0.92,0.04,0.04,0.252477027389968,0.25305000907006,0.0166529619996869,0.0716025644752222,0,0.92,0.713428917903967,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S50",25,0.96,0,0.04,0.330566504588589,0.326877039090786,-0.0220813808396405,0.0914114914393872,0,0.96,0.456324693072581,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S25",25,1,0,0,0.252879761741445,0.24824681473575,0.0127593879142334,0.0610773926251116,0,1,0.145902036855846,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",1.5,"S10",25,1,0,0,0.252879761741445,0.24824681473575,0.0127593879142334,0.0610773926251116,0,1,0.145902036855846,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S90",25,0.96,0.04,0,0.105688201675096,0.106690310608323,0.00540121091595683,0.0259889634992163,0,0.96,0.888550012190731,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S75",25,0.92,0.04,0.04,0.159544649587917,0.160822514546448,-0.0188311061778079,0.04715734225081,0,0.92,0.759918644724143,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S50",25,1,0,0,0.192300830761723,0.191485700281223,0.00217994311060562,0.0392360687847273,0,1,0.509886498356099,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S25",25,1,0,0,0.182036302874285,0.18229893867737,0.0269489603127412,0.0453392953751284,0,1,0.260022304076687,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",0,"S10",25,0.92,0.04,0.04,0.129984820688439,0.133215764950179,-0.00287282283068801,0.0319592581113076,0,0.92,0.102074587958314,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S90",25,0.92,0.04,0.04,0.250480372348174,0.24929489584057,0.0166529619996869,0.0716025644752222,0,0.92,0.713428917903967,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S75",25,0.92,0.04,0.04,0.250480372348174,0.24929489584057,0.0166529619996869,0.0716025644752222,0,0.92,0.713428917903967,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S50",25,0.88,0.04,0.08,0.29819241044149,0.292192641176023,-0.0220813808396405,0.0914114914393872,0,0.88,0.456324693072581,0.700442060790727,0.958331828495596
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S25",25,0.92,0,0.08,0.223392953939126,0.221379761434487,0.0127593879142334,0.0610773926251116,0.12,0.92,0.145902036855846,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","delta",1.5,"S10",25,0.92,0,0.08,0.223392953939126,0.221379761434487,0.0127593879142334,0.0610773926251116,0.12,0.92,0.145902036855846,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S90",25,0.96,0.04,0,0.106641223930806,0.104575770791454,0.00540121091595683,0.0259889634992163,0,0.96,0.888550012190731,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S75",25,0.88,0.04,0.08,0.156446803952647,0.158054115123331,-0.0188311061778079,0.04715734225081,0,0.88,0.759918644724143,0.700442060790727,0.958331828495596
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S50",25,1,0,0,0.183479090081269,0.183693507762565,0.00217994311060562,0.0392360687847273,0,1,0.509886498356099,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S25",25,0.96,0.04,0,0.174417309692654,0.174405773000854,0.0269489603127412,0.0453392953751284,0,0.96,0.260022304076687,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S10",25,0.96,0.04,0,0.122393260802057,0.123382441729782,-0.00287282283068801,0.0319592581113076,0,0.96,0.102074587958314,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S90",25,0.92,0.04,0.04,0.240041365252129,0.234367223965751,0.0166529619996869,0.0716025644752222,0,0.92,0.713428917903967,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S75",25,0.92,0.04,0.04,0.240041365252129,0.234367223965751,0.0166529619996869,0.0716025644752222,0,0.92,0.713428917903967,0.750338910496047,0.977779598715153
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S50",25,0.88,0,0.12,0.279805100795619,0.281843285439195,-0.0220813808396405,0.0914114914393872,0,0.88,0.456324693072581,0.700442060790727,0.958331828495596
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S25",25,0.96,0,0.04,0.207358611916114,0.20269171654021,0.0127593879142334,0.0610773926251116,0,0.96,0.145902036855846,0.804559362638063,0.992903766498013
