"scenario_id","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm","method","x1","t_label","n_reps","coverage","miss_below","miss_above","mean_width","med_width","bias","rmse","viol_01","cov_clip","true_surv","cov_lo","cov_hi"
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S75",500,0.948,0.032,0.02,0.156252000016554,0.156043113915036,0.00728870816222996,0.0399109829653006,0,0.948,0.731435810825949,0.924898856062154,0.964269734884295
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S50",500,0.9,0.016,0.084,0.189669667108227,0.189471088747014,-0.0203814234563671,0.054188465044957,0,0.9,0.499722114336058,0.87057809036806,0.923322437262698
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S25",500,0.912,0.012,0.076,0.164638790829931,0.164221552409429,-0.0128168246121299,0.0465239627281982,0,0.912,0.246331142519499,0.88392352793461,0.933794015525071
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S10",500,0.93,0.032,0.038,0.109047461340254,0.108959281070052,0.00256948977467588,0.0293805773372123,0,0.93,0.0926153601044572,0.904202810148083,0.949240257054982
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S90",500,0.956,0.024,0.02,0.0211521497193752,0.0205972614787248,8.7847654450264e-05,0.00564325704479593,0,0.956,0.899700069350281,0.934280557127672,0.970766044371393
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S75",500,0.958,0.024,0.018,0.0438178386248065,0.0430743028051448,0.000227687217751107,0.0114217401992608,0,0.958,0.749946922182773,0.93664841424567,0.972367689891548
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S50",500,0.962,0.02,0.018,0.0619881538104227,0.0598711400226585,0.00016160191092103,0.0150110723032654,0,0.962,0.49557649197106,0.941415227469356,0.97553988194417
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S25",500,0.982,0.014,0.004,0.0620170073678502,0.0587084372778119,-0.000150234397426613,0.0127999277642243,0,0.982,0.246914043335084,0.966148329091261,0.990501806703803
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",0,"S10",500,0.992,0.004,0.004,0.0529371925816835,0.0515456796448415,-4.36708671107166e-05,0.00964029207251277,0,0.992,0.0962950159766443,0.979612964165895,0.996884684819938
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S90",500,0.954,0.026,0.02,0.022712515079827,0.0222249438706018,0.000185174462404057,0.00589687357209545,0,0.954,0.90937732923386,0.931922207231727,0.969154891629184
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S75",500,0.958,0.022,0.02,0.0574471363974259,0.0565771308471397,0.000571826517259754,0.0147796930277194,0,0.958,0.739311386901337,0.93664841424567,0.972367689891548
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S50",500,0.964,0.02,0.016,0.0862473751311805,0.0857177637289848,0.00108151168149365,0.0217578584977776,0,0.964,0.5062298330966,0.943815673031972,0.977108939019707
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S25",500,0.964,0.018,0.018,0.08542949877043,0.0851135318197276,0.00130044246088682,0.0207426212141219,0,0.964,0.251538528395946,0.943815673031972,0.977108939019707
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","default",1.5,"S10",500,0.972,0.01,0.018,0.0572886124584031,0.0569488305838779,0.000969600372020512,0.0133188088838782,0,0.972,0.0979452774513692,0.953553597325051,0.983249025279244
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S90",500,0.95,0.034,0.016,0.0210996804168884,0.0205657303337156,8.7847654450264e-05,0.00564325704479593,0,0.95,0.899700069350281,0.927231838828452,0.965906254756151
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S75",500,0.948,0.034,0.018,0.043372389268243,0.0429253012482561,0.000227687217751107,0.0114217401992608,0,0.948,0.749946922182773,0.924898856062154,0.964269734884295
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S50",500,0.958,0.022,0.02,0.0582492011044466,0.0581002920993044,0.00016160191092103,0.0150110723032654,0,0.958,0.49557649197106,0.93664841424567,0.972367689891548
25,"constant",1000,0.2,"20% cens","quantile","quantile J=40",40,10,"main","delta",0,"S25",500,0.938,0.034,0.028,0.0500834325139582,0.049366611562327,-0.000150234397426613,0.0127999277642243,0,0.938,0.246914043335084,0.913340286898362,0.955980790857318
